Timestamp,Callsign,lat,lon,Altitude,Speed,Direction
2025-10-27 21:03:37+00:00,,18.38154602050781,-69.73454066685268,1005.84,304.45762056723584,149.11512311673593
2025-10-27 21:03:39+00:00,,18.38323974609375,-69.73674774169922,1036.3200000000002,306.86989764584405,149.18876
2025-10-27 21:03:43+00:00,,18.386597714181672,-69.74091131036931,1097.28,310.21300087905,148.20630758429772
2025-10-27 21:03:46+00:00,AAL2171,18.388824462890625,-69.74346705845426,1143.0,310.6229320229461,147.75652044940708
2025-10-27 21:03:56+00:00,AAL2171,18.39857482910156,-69.75366864885603,1303.02,312.5844885351871,146.72841145321672
2025-10-27 21:03:59+00:00,AAL2171,18.40205383300781,-69.75680759974888,1356.36,312.5844885351871,146.72841145321672
2025-10-27 21:04:01+00:00,AAL2171,18.40370178222656,-69.75822993687221,1379.22,319.98823715903336,146.42507792108142
2025-10-27 21:04:02+00:00,AAL2171,18.404708862304688,-69.75911276681083,1386.84,320.4268124985728,146.1618607199436
2025-10-27 21:04:03+00:00,AAL2171,18.40596344511388,-69.76013738458806,1402.0800000000002,320.99409294910845,146.30664355994895
2025-10-27 21:04:04+00:00,AAL2171,18.406987594345868,-69.760986328125,1417.3200000000002,321.2772984895976,146.38440516627324
2025-10-27 21:04:05+00:00,AAL2171,18.40805829581568,-69.76183527166194,1432.5600000000002,321.84277341263095,146.55064025668628
2025-10-27 21:04:06+00:00,AAL2171,18.408989340572035,-69.76258433948863,1440.18,322.1250163489018,146.63910159742525
2025-10-27 21:04:07+00:00,AAL2171,18.41006004204184,-69.76343328302556,1447.8000000000002,322.08993014415523,147.361044804477
2025-10-27 21:04:08+00:00,AAL2171,18.410897982322563,-69.76413241299713,1455.42,322.08993014415523,147.361044804477
2025-10-27 21:04:09+00:00,AAL2171,18.411922131554554,-69.76498135653407,1470.66,321.9324556395476,147.67768925586586
2025-10-27 21:04:10+00:00,AAL2171,18.4130859375,-69.76593017578125,1478.28,321.8985519965606,148.39993001445106
2025-10-27 21:04:11+00:00,AAL2171,18.414047241210938,-69.76671491350447,1493.52,321.7425866067128,148.71792163991373
2025-10-27 21:04:12+00:00,AAL2171,18.41468811035156,-69.76725442068914,1501.14,321.7425866067128,148.71792163991373
2025-10-27 21:04:18+00:00,AAL2171,18.42132568359375,-69.77277166193181,1592.5800000000002,321.7425866067128,148.71792163991373
2025-10-27 21:04:22+00:00,AAL2171,18.426040649414062,-69.77652413504461,1653.5400000000002,322.29863939174027,148.89577140645304
2025-10-27 21:04:28+00:00,AAL2171,18.432586669921875,-69.78142874581474,1729.74,324.2782400156699,148.90999021149958
2025-10-27 21:04:30+00:00,AAL2171,18.434918937036542,-69.78315873579544,1760.22,324.82989233463746,149.15150250639076
2025-10-27 21:04:32+00:00,AAL2171,18.43670654296875,-69.78437151227678,1775.46,325.6539025999385,149.53958857598698
2025-10-27 21:04:33+00:00,AAL2171,18.437164306640625,-69.78471483503068,1783.0800000000002,325.6539025999385,149.53958857598698
2025-10-27 21:04:34+00:00,AAL2171,18.43929484739142,-69.78615500710225,1805.94,325.6539025999385,149.53958857598698
2025-10-27 21:04:35+00:00,AAL2171,18.440414428710938,-69.78692190987721,1813.56,326.6376454656785,149.67491574653806
2025-10-27 21:04:36+00:00,AAL2171,18.441482802568856,-69.78760320490056,1821.18,326.9101520161787,149.82336949030386
2025-10-27 21:04:40+00:00,AAL2171,18.446273803710938,-69.79079655238559,1866.9,327.7243556854224,150.28898374003305
2025-10-27 21:04:41+00:00,AAL2171,18.44688286215572,-69.79119873046875,1874.52,327.7243556854224,150.28898374003305
2025-10-27 21:04:43+00:00,AAL2171,18.449615478515625,-69.79300362723211,1905.0,327.9946167919165,150.45090467449154
2025-10-27 21:04:44+00:00,AAL2171,18.4508056640625,-69.79373931884766,1912.62,328.0981507947188,150.88739865891233
2025-10-27 21:04:46+00:00,AAL2171,18.453120862023304,-69.79524369673294,1935.48,328.0981507947188,150.88739865891233
2025-10-27 21:04:47+00:00,AAL2171,18.453586384401483,-69.79554332386363,1943.1,328.36693069631684,151.05393432012747
2025-10-27 21:04:49+00:00,AAL2171,18.45639038085937,-69.7973196847098,1965.96,328.46897705806856,151.4921847515129
2025-10-27 21:04:51+00:00,AAL2171,18.458614026085804,-69.79873934659088,1988.82,328.83683900788185,152.1032660195397
2025-10-27 21:04:55+00:00,AAL2171,18.46396753343485,-69.8020851828835,2034.54,329.03624346792645,152.9846090461816
2025-10-27 21:04:56+00:00,AAL2171,18.46453857421875,-69.8024695260184,2042.16,329.03624346792645,152.9846090461816
2025-10-27 21:04:57+00:00,AAL2171,18.465866088867188,-69.8033033098493,2049.78,329.03624346792645,152.9846090461816
2025-10-27 21:04:58+00:00,AAL2171,18.4664348020392,-69.80368319424713,2057.4,329.13508600273,153.42596943966663
