Timestamp,Callsign,lat,lon,Altitude,Speed,Direction
2024-09-23 12:53:48+00:00,ENY3954,25.814379675913663,-80.16505979142096,1005.84,41.7538663130072,122.05773409314484
2024-09-23 12:53:49+00:00,ENY3954,25.815216064453125,-80.16428629557288,1013.46,39.18751761688727,122.1260151138504
2024-09-23 12:53:50+00:00,ENY3954,25.815994262695312,-80.16362508138019,1013.46,36.2926297284796,122.54678061998332
2024-09-23 12:53:51+00:00,ENY3954,25.81680039228019,-80.16298689932194,1028.7,34.08887161571662,122.99408230241713
2024-09-23 12:53:52+00:00,ENY3954,25.818191528320312,-80.1619974772135,1036.3200000000002,32.5628654598417,123.30032554992512
2024-09-23 12:53:53+00:00,ENY3954,25.81912800417108,-80.16138040794516,1051.56,29.981639368849333,123.53513349042976
2024-09-23 12:53:54+00:00,ENY3954,25.81954697431144,-80.16117311873523,1059.18,27.20401107606962,123.78339394465584
2024-09-23 12:53:55+00:00,ENY3954,25.82061767578125,-80.16057332356769,1066.8,24.010799063899604,123.89879378107176
2024-09-23 12:53:56+00:00,ENY3954,25.822265625,-80.15986124674475,1082.04,20.528379466295103,124.69723562395656
2024-09-23 12:53:57+00:00,ENY3954,25.822723388671875,-80.15970865885413,1089.66,17.762669356367944,124.7852825475618
2024-09-23 12:53:58+00:00,ENY3954,25.824005126953125,-80.1593017578125,1097.28,14.779560180119557,125.0310607426586
2024-09-23 12:53:59+00:00,ENY3954,25.825598765227756,-80.15889293742629,1104.9,12.04563238526579,125.72026215873156
2024-09-23 12:54:00+00:00,ENY3954,25.826248168945312,-80.15879313151038,1112.52,9.615826943256549,126.26954360532994
2024-09-23 12:54:01+00:00,ENY3954,25.82741430250265,-80.15863382591391,1120.14,7.471559176592376,126.59922282729924
2024-09-23 12:54:02+00:00,ENY3954,25.828391899496825,-80.1584783590065,1135.38,5.572197803963796,127.15407354535093
2024-09-23 12:54:03+00:00,ENY3954,25.82969536215572,-80.15841557429387,1143.0,3.706289297212338,127.3339833823518
2024-09-23 12:54:04+00:00,ENY3954,25.83087158203125,-80.15832289209902,1143.0,1.1503630613296572,128.1223788991975
2024-09-23 12:54:05+00:00,ENY3954,25.83155745166843,-80.15830993652344,1158.24,0.6902771978650786,128.10585284335514
2024-09-23 12:54:06+00:00,ENY3954,25.833419541181144,-80.15836275540863,1165.86,359.3124836453609,128.62025965866428
2024-09-23 12:54:07+00:00,ENY3954,25.83457946777344,-80.15837471440153,1173.48,358.17445769267016,129.19101383788984
2024-09-23 12:54:08+00:00,ENY3954,25.83574715307203,-80.15841557429388,1181.1,357.71850623087454,129.2278822511254
