index,Active Flights,Total Conflicts,Flights Airborne,Avg Altitude (ft),Avg Speed (kts),In TFR,TFR Warnings,Mode
0,75,0,75,1279.9568000000004,150.73696463796222,30,0,mdp_vi
1,75,0,75,1661.0328000000002,159.809059923553,30,0,mdp_vi
2,75,0,75,1994.0328,159.6596038419304,30,0,mdp_vi
3,75,0,75,2153.3661333333334,156.61149611653934,30,0,mdp_vi
4,75,0,75,2245.2882666666665,161.28603848644366,30,0,mdp_vi
5,74,0,74,2284.877297297297,165.22224500236447,30,0,mdp_vi
6,74,0,74,2236.2286486486482,162.40409513032787,30,0,mdp_vi
7,74,0,74,2292.2308108108105,160.23241247225295,30,0,mdp_vi
8,74,0,74,2428.3005405405406,161.1899262143648,30,0,mdp_vi
9,74,0,74,2586.4086486486485,161.13515356270565,30,0,mdp_vi
10,74,0,74,2707.0167567567564,160.5140507978308,30,0,mdp_vi
11,74,0,74,2744.178918918919,161.22949301735724,30,0,mdp_vi
12,74,0,74,2811.7464864864864,155.3878832619534,30,0,mdp_vi
13,74,0,74,2894.178918918919,154.14338324100774,30,0,mdp_vi
14,74,0,74,2965.8005405405406,158.65353900604575,30,0,mdp_vi
15,74,0,74,3049.5843243243244,158.4258390980252,30,0,mdp_vi
16,74,0,74,3119.8545945945943,158.22408814542635,30,0,mdp_vi
17,74,0,74,3190.124864864865,162.78789896917357,30,0,mdp_vi
18,74,0,74,3248.5933333333332,162.43410250805982,30,0,mdp_vi
19,74,0,74,3320.214954954955,162.1190633643771,30,0,mdp_vi
20,74,0,74,3391.8365765765766,161.71171062141266,29,1,mdp_vi
21,74,0,74,3462.106846846847,161.38953096753912,29,1,mdp_vi
22,74,0,74,3499.944684684685,165.88195519833812,29,1,mdp_vi
23,74,0,74,3540.4852252252253,165.5914920283486,29,1,mdp_vi
24,74,0,74,3582.3771171171175,167.44019585417797,29,1,mdp_vi
25,74,0,74,3621.5663063063066,174.53037336078592,29,1,mdp_vi
26,74,0,74,3662.106846846847,174.14186257838148,29,1,mdp_vi
27,74,0,74,3720.214954954955,173.50811107115905,29,1,mdp_vi
28,74,0,74,3758.052792792793,173.16679287591785,29,0,mdp_vi
29,74,0,74,3795.8906306306308,172.9834921877276,29,0,mdp_vi
30,74,0,74,3835.07981981982,168.61140765288354,29,0,mdp_vi
31,74,0,74,3872.917657657658,168.26789521600554,29,0,mdp_vi
32,74,0,74,3898.5933333333332,174.51433813342808,29,0,mdp_vi
33,74,0,74,3937.782522522523,176.68977916537708,29,0,mdp_vi
34,74,0,74,3962.106846846847,176.4964597633562,29,0,mdp_vi
35,74,0,74,3983.7284684684687,176.2814056775416,29,0,mdp_vi
36,74,0,74,4003.9987387387387,175.88963506431818,29,0,mdp_vi
37,74,0,74,4010.0587987987988,175.0900935109402,29,0,mdp_vi
38,74,0,74,4028.977717717718,174.9670445627384,29,0,mdp_vi
39,74,0,74,4049.247987987988,174.64559038969173,29,0,mdp_vi
40,74,0,74,4066.8155555555554,174.4464584120374,29,0,mdp_vi
41,74,0,74,4085.7344744744746,174.07812288997638,28,1,mdp_vi
42,74,0,74,4107.356096096096,176.420192432145,28,1,mdp_vi
43,74,0,74,4126.275015015015,178.54671862992538,28,1,mdp_vi
44,74,0,74,4145.193933933934,178.54181406421046,27,2,mdp_vi
45,74,0,74,4162.761501501502,178.55955893099156,26,2,mdp_vi
46,74,0,74,4180.329069069069,178.56678649815888,26,2,mdp_vi
47,74,0,74,4197.896636636637,178.41154089633474,26,2,mdp_vi
48,74,0,74,4216.815555555556,178.31588957200833,26,2,mdp_vi
49,74,0,74,4234.383123123123,178.2910216059641,26,1,mdp_vi
50,74,0,74,4254.653393393393,178.20817829119372,26,1,mdp_vi
51,74,0,74,4273.5723123123125,178.12320996015478,26,0,mdp_vi
52,74,0,74,4293.8425825825825,178.11827114316878,26,0,mdp_vi
53,74,0,74,4312.761501501502,177.8913914651029,26,0,mdp_vi
54,74,0,74,4319.82096096096,177.23824027152324,26,0,mdp_vi
55,74,0,74,4340.091231231231,177.72526262868925,26,0,mdp_vi
56,74,0,74,4360.361501501501,177.56819367582398,26,0,mdp_vi
57,74,0,74,4383.334474474474,177.4843229758276,25,1,mdp_vi
58,74,0,74,4404.956096096095,176.9769681509521,25,1,mdp_vi
59,74,0,74,4426.577717717717,181.64245926372408,25,1,mdp_vi
60,74,0,74,4446.847987987988,181.59468466269874,25,1,mdp_vi
61,74,0,74,4464.415555555556,181.53298542550905,23,3,mdp_vi
62,74,0,74,4483.3344744744745,181.37652045257022,23,3,mdp_vi
63,74,0,74,4500.902042042042,186.11772870100225,22,3,mdp_vi
64,74,0,74,4521.172312312313,185.87258000453258,22,3,mdp_vi
65,74,0,74,4542.793933933935,185.6579184463217,22,2,mdp_vi
66,74,0,74,4560.361501501502,185.47139629779485,22,1,mdp_vi
67,74,0,74,4579.28042042042,185.3273778653766,22,1,mdp_vi
68,74,0,74,4599.550690690691,185.16103031586465,22,1,mdp_vi
69,74,0,74,4617.118258258259,185.02064150643884,22,0,mdp_vi
70,74,0,74,4638.94920920921,184.2406514451454,22,0,mdp_vi
71,74,0,74,4656.516776776777,184.55899942485567,21,1,mdp_vi
72,74,0,74,4672.732992992994,184.37861253019744,21,1,mdp_vi
73,74,0,74,4693.003263263264,184.18841978411413,21,1,mdp_vi
74,74,0,74,4714.624884884885,184.01280606089026,20,2,mdp_vi
75,74,0,74,4734.895155155155,183.8344112964574,20,2,mdp_vi
76,74,0,74,4756.516776776777,183.6299070571283,20,2,mdp_vi
77,74,0,74,4779.48974974975,183.40925023419499,20,1,mdp_vi
78,74,0,74,4802.462722722723,183.23855559997747,20,1,mdp_vi
79,74,0,74,4825.435695695696,182.94537776690197,20,0,mdp_vi
80,74,0,74,4851.111371371372,182.74718093362492,20,0,mdp_vi
81,74,0,74,4872.732992992994,182.33343903479513,20,0,mdp_vi
82,74,0,74,4893.003263263264,182.19102584392513,20,0,mdp_vi
83,74,0,74,4914.624884884885,181.92118343660408,20,0,mdp_vi
84,74,0,74,4936.246506506507,182.08998589614774,20,0,mdp_vi
85,74,0,74,4959.2194794794805,181.7243422673826,20,0,mdp_vi
86,74,0,74,4980.841101101102,181.52787420445608,20,0,mdp_vi
87,74,0,74,5003.814074074075,181.2460524810833,20,0,mdp_vi
88,74,0,74,5025.435695695696,181.04037701329815,20,0,mdp_vi
