step,callsign_a,callsign_b,h_sep_nm,v_sep_ft,alt_a_ft,alt_b_ft,lat_a,lon_a,lat_b,lon_b,duration_steps,resolved_step,severity
435,N453QS,SHH3006,2.8383,975.4,6835.14,5859.780000000001,25.517795368776483,-79.49909138229657,25.505505577992583,-79.4485128150796,1,436,MODERATE
459,AAL1026,AAL1821,2.9879,746.8,7940.04,7094.22,19.014450073242188,-70.40142059326172,19.060813774496825,-70.38386119495738,147,606,MODERATE
513,NKS210,UAL1927,2.4212,213.4,7505.700000000001,7719.06,26.559310913085938,-80.9344655162883,26.58519162970074,-80.89988708496094,1,514,MODERATE
527,AAL1821,AAL972,2.9423,457.2,7589.52,7124.700000000001,19.175239175052965,-70.46820623224431,19.13008117675781,-70.45174189976285,9,536,MODERATE
538,AAL1821,AAL972,2.9873,464.8,7665.72,7200.900000000001,19.193487652277543,-70.481689453125,19.1470750711732,-70.46401145241475,4,542,MODERATE
555,NKS1847,UAL2657,2.9554,609.6,10668.0,10058.4,28.95977783203125,-90.54472116323616,28.9518608481197,-90.48846076516544,2,557,MODERATE
558,NKS1847,UAL2657,2.2515,609.6,10668.0,10058.4,28.958267211914062,-90.53780188927284,28.950324624271715,-90.48145967371325,410,968,MODERATE
578,NKS1846,NKS939,2.7283,975.4,7078.9800000000005,6217.92,25.67802817134534,-81.11993753685141,25.691940307617188,-81.06877644856769,100,678,MODERATE
610,AAL1026,AAL1821,2.9983,746.8,8915.4,8161.02,19.281052411612816,-70.53891823508519,19.31822204589844,-70.57371956961492,3,613,MODERATE
610,UAL1020,UAL1058,2.7355,259.1,1264.92,1836.42,29.88935852050781,-95.24042569673976,29.89073181152344,-95.19885723407452,24,634,MODERATE
811,AAL1821,AAL972,1.001,274.3,10187.94,9974.58,19.876190185546875,-70.9881591796875,19.89605712890625,-71.00959232875277,13,824,HIGH
843,NKS1171,NKS2012,1.0473,762.0,8526.78,9288.78,27.206954956054688,-81.82503178434553,27.173858642578125,-81.78854888340209,12,855,MODERATE
856,NKS1171,NKS2012,1.3958,754.4,8602.98,9357.36,27.227333198159428,-81.84703533466046,27.24449157714844,-81.86467584573995,1,857,HIGH
882,NKS271,NKS939,2.7361,312.4,6941.820000000001,7879.080000000001,25.86776733398437,-81.71594583763267,25.876899331302965,-81.73431983360877,46,928,HIGH
984,NKS1847,NKS1904,1.2,609.6,10668.0,11277.6,28.646026611328125,-89.15310199444112,28.665298461914062,-89.15928180401141,4,988,HIGH
1091,NKS272,NKS3010,0.2862,624.8,11292.84,10668.0,28.955886840820312,-89.52093271108771,28.937164306640625,-89.47064913236176,4,1095,MODERATE
1137,NKS1904,UAL2662,0.3969,0.0,11277.6,11277.6,28.37022399902344,-87.98902658315802,28.37065615896451,-88.00134995404412,6,1143,CRITICAL
1142,ENY3814,NKS1847,2.4989,0.0,10668.0,10668.0,28.259629071769066,-87.6103120691636,28.246175475039724,-87.56485882927393,17,1159,MODERATE
1152,ENY3814,UAL2662,2.3588,609.6,10668.0,11277.6,28.24435993776483,-87.55775002872241,28.25917053222656,-87.60814960186299,20,1172,MODERATE
1164,NKS272,NKS3010,2.8318,609.6,11277.6,10668.0,28.789581298828125,-89.08380361703723,28.771796792240465,-89.03681137982537,2,1166,MODERATE
1169,NKS1847,UAL2662,2.8231,609.6,10668.0,11277.6,28.198516845703125,-87.40183903620795,28.208999633789062,-87.4366466815655,48,1217,HIGH
1178,ENY3814,NKS1847,2.9536,0.0,10668.0,10668.0,28.20353362519862,-87.4181590360754,28.187798968816207,-87.36527386833643,1,1179,MODERATE
1182,ENY3814,NKS1847,2.9483,0.0,10668.0,10668.0,28.19762149099576,-87.39790972541363,28.18194580078125,-87.3451115534856,1,1183,MODERATE
1190,ENY3814,NKS1847,2.9239,0.0,10668.0,10668.0,28.189132690429688,-87.36888005183295,28.173385620117188,-87.31606116661658,48,1238,MODERATE
1198,ENY3814,UAL2662,2.9798,609.6,10668.0,11277.6,28.173660278320312,-87.31637807992786,28.17699884964248,-87.26020364200366,1,1199,MODERATE
1203,NKS1904,NKS3010,2.9856,609.6,11277.6,10668.0,28.2271728515625,-87.49944833608771,28.26926538499735,-87.52371395335479,8,1211,MODERATE
1217,NKS1904,NKS3010,2.9665,617.2,11285.22,10668.0,28.201080322265625,-87.41018442007208,28.24710651979608,-87.40318747127758,4,1221,MODERATE
1239,ENY3814,NKS1847,2.8111,0.0,10668.0,10668.0,28.130905151367188,-87.17096768892725,28.116531372070312,-87.1225855900691,59,1298,MODERATE
1312,ENY3814,NKS1847,2.9759,0.0,10668.0,10668.0,28.02291094246557,-86.80712531594668,28.038645598847985,-86.86065673828125,5,1317,MODERATE
1410,NKS272,UAL723,2.2791,0.0,11277.6,11277.6,28.51473999023437,-88.37286142202521,28.525543212890625,-88.39942932128906,32,1442,HIGH
1445,NKS272,UAL723,2.9707,7.6,11277.6,11277.6,28.4739555746822,-88.26889935661768,28.454269409179688,-88.21762671837439,8,1453,MODERATE
1643,AAL1821,NAC811,2.9988,15.2,2499.36,2636.52,25.676925659179688,-80.215098063151,25.726070080773304,-80.22185703493511,205,1848,MODERATE
1745,NKS1171,UAL2657,2.8432,983.0,10980.42,10058.4,27.44696665618379,-84.05967125525842,27.41433353747352,-84.10187354454627,16,1761,MODERATE
2058,NKS2012,UAL496T,2.889,320.0,10355.58,10668.0,27.84778142379502,-85.04009540264423,27.85671945345604,-85.09566086989184,16,2074,MODERATE
2111,UAL1927,UAL496T,2.7203,914.4,11582.4,10668.0,27.8152879617982,-84.8500530536358,27.824386596679688,-84.90338019604951,21,2132,MODERATE
2111,NKS1171,UAL723,2.8078,297.2,11574.78,11277.6,27.532808982719807,-85.00454829289362,27.54128149000265,-85.0542508638822,19,2130,MODERATE
2238,NKS1155,UAL1739,2.7512,922.0,11285.22,10363.2,30.289947509765625,-86.69790828929229,30.28436279296875,-86.64421530330884,22,2260,MODERATE
2239,NKS1846,NKS271,1.7278,7.6,10972.8,10972.8,27.163375854492188,-84.57259843934257,27.179855346679688,-84.61042872015037,18,2257,MODERATE
2289,NKS1171,NKS272,0.5683,304.8,11582.4,11277.6,27.62191772460937,-85.44357587706367,27.635513305664062,-85.49088963922465,3,2292,MODERATE
2353,NKS1846,NKS2801,2.8406,297.2,10972.8,10675.62,27.70244533732786,-85.82144517164966,27.74313199318061,-85.85017864520734,18,2371,MODERATE
2384,NKS1171,NKS2801,2.7703,899.2,11582.4,10675.62,27.698767710540253,-85.70085965670069,27.713653564453125,-85.7510894199587,15,2399,MODERATE
2420,ENY3814,NKS1904,2.98,7.6,10668.0,10675.62,26.63947153899629,-82.81895564152643,26.688584149894066,-82.82698411207929,1,2421,MODERATE
2428,ENY3814,NKS1904,2.9998,7.6,10668.0,10675.62,26.63179041975636,-82.79893728402942,26.680949582891948,-82.80892005333533,1,2429,MODERATE
2432,ENY3814,NKS1904,2.9676,7.6,10668.0,10675.62,26.62815934520657,-82.78942988469049,26.67681884765625,-82.79913560399467,1,2433,MODERATE
2435,ENY3814,NKS1904,2.9929,0.0,10668.0,10668.0,26.625411987304688,-82.78224153338738,26.674301147460938,-82.79312421690742,1,2436,MODERATE
2439,ENY3814,NKS1904,2.9912,7.6,10668.0,10668.0,26.621795654296875,-82.77275805203419,26.670428777145126,-82.78398953951319,3,2442,MODERATE
2444,ENY3814,NKS1904,2.9631,45.7,10668.0,10668.0,26.617591987221928,-82.76180560772235,26.666052866790253,-82.7736370380108,437,2881,MODERATE
2882,ENY3814,NKS1904,2.9871,38.1,6614.160000000001,6659.88,26.202020160222457,-81.6979804405799,26.224685668945312,-81.74688375221109,16,2898,MODERATE
2899,ENY3814,NKS1904,2.9972,38.1,6431.280000000001,6469.38,26.185401011321503,-81.66016211876502,26.208251953125,-81.70905347140331,2,2901,MODERATE
2903,ENY3814,NKS1904,2.9512,38.1,6393.18,6431.280000000001,26.182159423828125,-81.65277445091391,26.204910278320312,-81.70133194833431,1,2904,MODERATE
3415,ENY3814,UAL1848,2.3278,236.2,1356.36,1028.7,25.77337646484375,-80.61162312825519,25.80143815380032,-80.5687037054098,15,3430,MODERATE
3508,UAL1059,UAL1956,2.9034,22.9,1805.94,1844.04,29.89202984308792,-95.43010038488052,29.89207639532574,-95.37640739889709,37,3545,MODERATE
3723,NKS2012,UAL1059,2.9732,861.1,2278.38,1424.94,29.862655381024894,-95.07767621208644,29.90525067862817,-95.09905646829044,17,3740,MODERATE
3783,NKS1846,NKS2012,2.9832,61.0,2034.54,1927.86,29.878692626953125,-95.126706636869,29.88802635063559,-95.17342960133271,48,3831,MODERATE
3799,NKS272,UAL723,0.8605,144.8,1973.58,2080.26,26.114913940429688,-80.78578733048346,26.10798463983051,-80.73150047889123,311,4110,MODERATE
