index,Active Flights,Total Conflicts,Flights Airborne,Avg Altitude (ft),Avg Speed (kts),In TFR,TFR Warnings,Mode
0,50,0,50,1408.3284000000003,156.60193095087917,20,0,pomdp
1,50,0,50,1423.180660746792,155.58543678698766,20,0,pomdp
2,50,0,50,1513.0151087396434,155.65551247396704,20,0,pomdp
3,50,0,50,1553.0151087396434,154.70759096526504,20,0,pomdp
4,50,0,50,1593.0151087396437,154.29322896774218,20,0,pomdp
5,49,0,49,1640.0011313669831,156.59277910011073,20,0,pomdp
6,49,0,49,1699.1848048363709,156.29783911535824,20,0,pomdp
7,49,0,49,1760.29011095882,156.88582042469292,20,0,pomdp
8,49,0,49,1810.7673664458239,157.67043966047615,20,0,pomdp
9,49,0,49,1878.114305221334,156.41541383361653,20,0,pomdp
10,49,0,49,1953.6245093029665,156.39324410343326,20,0,pomdp
11,49,0,49,2035.2571623641911,156.61108349739416,20,0,pomdp
12,49,0,49,2108.7265501192933,149.75492079400595,20,0,pomdp
13,49,0,49,2184.236754200926,149.52781111179414,20,0,pomdp
14,49,0,49,2263.8285909356196,156.7048244734164,20,0,pomdp
15,49,0,49,2343.4204276703135,156.65264413842527,20,0,pomdp
16,49,0,49,2427.0938970580683,156.67371548930353,20,0,pomdp
17,49,0,49,2477.8396113437825,164.3842239374775,20,0,pomdp
18,49,0,49,2561.5130807315377,163.80353829740696,20,0,pomdp
19,49,0,49,2647.2273664458235,163.60873806101205,20,0,pomdp
20,49,0,49,2730.900835833578,163.43172908081306,19,1,pomdp
21,49,0,49,2814.5743052213334,163.33870866815295,19,1,pomdp
22,49,0,49,2898.2477746090885,163.09593013269597,19,1,pomdp
23,49,0,49,2977.839611343782,163.01957279854798,19,1,pomdp
24,49,0,49,3053.349815425415,166.1720619826652,19,1,pomdp
25,49,0,49,3093.9693960065974,179.93509591038423,19,1,pomdp
26,49,0,49,3177.6428653943526,176.892486720661,19,0,pomdp
27,49,0,49,3257.2347021290466,176.28745604124268,19,0,pomdp
28,49,0,49,3336.8265388637406,176.05880663686588,19,0,pomdp
29,49,0,49,3408.2551102923117,176.05688462764354,19,0,pomdp
30,49,0,49,3479.683681720883,175.88472607590597,19,0,pomdp
31,49,0,49,3549.071436822924,175.91324329601977,19,0,pomdp
32,49,0,49,3616.418375598434,175.84163158711053,19,0,pomdp
33,49,0,49,3689.8877633535362,175.61635816219348,19,0,pomdp
34,49,0,49,3769.47960008823,175.58377050031618,19,0,pomdp
35,49,0,49,3849.071436822924,175.56144577489846,19,0,pomdp
36,49,0,49,3924.5816409045565,175.4083258620046,19,0,pomdp
37,49,0,49,4004.1734776392505,174.99664720793055,19,0,pomdp
38,49,0,49,4081.724498047414,174.43517697852002,19,0,pomdp
39,49,0,49,4165.3979674351685,174.41710340779974,19,0,pomdp
40,49,0,49,4251.112253149455,174.25882900302335,19,0,pomdp
41,49,0,49,4332.744906210679,173.80590503715337,19,0,pomdp
42,49,0,49,4424.5816409045565,177.19424068620847,19,0,pomdp
43,49,0,49,4510.295926618843,180.65197202315747,19,0,pomdp
44,49,0,49,4596.010212333128,180.61862312025377,19,0,pomdp
45,49,0,49,4681.724498047413,180.75986098227736,18,1,pomdp
46,49,0,49,4761.316334782107,180.75745005617694,18,1,pomdp
47,49,0,49,4842.948987843332,180.68279783643905,18,1,pomdp
48,49,0,49,4922.540824578026,180.6181826340006,18,1,pomdp
49,49,0,49,5000.091844986189,180.44722382387891,18,1,pomdp
50,49,0,49,5079.683681720883,180.38507779666384,18,1,pomdp
51,49,0,49,5159.275518455577,180.30492294237814,18,0,pomdp
